0x9d1C2445049e3504485E05467c0168F042E936A2,1333333.333
0xfc3712e34cce68fe098329cbc3007281657a7e1e,118022.625
0x00ad7662b9b68222408919c118ba11c61dac9e98,183540.9583
0x47c91d07535d07bE710D4A99834B9a4715fdc946,198436.4167
0x9427c5f8C868c2e75C921d17b6F0631ac4147470,83336.6668
0x4300964d769B6f33Ce673e640A9f97A7AB9d7bEa,16667.33336
0x44498763f5a19729AF40Bc4102c089CF88963C86,33334.66672
0xbD999E9A76784dcdfB6C482be12f8146d69CFb27,33334.66672
0x7aEFB0B020Cdc818967257FA04709ED4A4c762BA,33334.66672
0x8216ABf3032e63483B7664A50234B17BEF3dC2c9,33334.66672
0xbd4937628ba09f5c6F7d2a1d3C1b8C25120063b0,28334.46671
0xDAF30b71703D099F87A46b83Dc98502395660768,33334.66672
0x65883794aD47435C1C46D08a92CC01cbB336D64B,13667.21336
0x5b6351A75F67Ac1E01EdD9afDA2Fa585a8f67f7a,28334.46671
0xE1C19fEa7Af37356f021807c22055B53833bb0B3,33334.66672
0xB9c0A0A205dc0914c22622A47FE96c50Af045eA7,6666.933344
0x9bBbcC8188d5921955EF6b5854935d69f24b15f4,16667.33336
0x839e5849D7537Dc2C5bD17a6afa974011ed3023b,16667.33336
0xb657dcFF6063318a05Ca4BFC871a6289c7436D2A,166673.3336
0x8737581E027332d7CAB974c3505719B6c83bB12E,50002.00008
0xaEc9C6034B2E18C1Fe1a3EB64E1211Dd7C8D7910,33334.66672
0xaBbcA81fc0501598120b97E26276B95d3c040097,33334.66672
0x1Bf1cDBe67Faa338CBe61d0e92efA5DF5c1EB6A0,33334.66672
0x77A6481796e53cF7976094c5B12Bc826676caf2B,33334.66672
0x37F2D87A220dF7791b6c040f1eef2671A26B107d,33334.66672
0x25FaE30b24774dcc859D23f503bF6A2f02E8eBF8,83336.6668
0x8DE21F3ABc487c4724DF570ce39c4BEa97D8a846,33334.66672
0xA8bd707A1C79683905507583331f84279bcE4BE7,269811.6425
0x6Fbc23b166E6c0a4dDEB586c13d974B6b4AA5AC4,66669.33344
0x438028BAa9dC45a4DAc1332362A98dB7C7FD93f5,182072.83
0x4449E8982fc2B9D7951E5EA61eD34B747780fDc9,93585.434
0x7828813Db5D589cBe24Bb16Fdab41658c8958060,93585.434
0x61B6fF5024B8Eb829d3F1421fc4Ae227F71551f7,93585.434
0x3092A0fB0626f88415CaA77d4e7cC46703F3B72e,93585.434
0x00FBe9CF122c5825fD6E77Bfc25fCEe3c8D3A96E,93585.434
0x8457DD612F6E155E1C86D6D8F8D00b3f81B081D6,15900.08333
0xBF078EaE2b7021DbeB160e289491B4104319Ae87,18816.41667
0x896680aC288Ff3c579e33DaE140F004FaE0D1190,20158.86111
0x207D897724D09364e5620E93c6070c4975f74a61,24896.44444
0xae6ea82B6b2FD7eF96d843741d249A821e3e696A,29495.61111
0x146f078b21BECa8848776279D83f282B50874A80,28576
0x5B136a3676c2e0d831d31c6550E8514CaF496D3c,39934.36111
0xd69846b166739De0eCfd1c047255E60ed3138586,29154.33333
0x7ec2c28FA439f9c039a0CcCBeBbF4e249ca9db92,17701.94444
0x3647550EcD40d2Af9dA6A4F92E2f230C8D9Eb5Ac,21927.69444
0x067CDE40DF9DEF73452e172f70FCb83FAbEF8B5C,8993.805556
0x21E7f92fd8C7827521Aa4611FA1387D51928B3D1,21829.38889
0x6cfec9031925aC00DFA9D6D42f11f06a5Eb54C75,12248.36111
0x4aEE60f664D00A2d449d1eb0837b61Db3e2E4797,20737.80556
0xFd3f94e6b0c52C4c6109f741F4DF2c5E8Bf38240,20781.94444
0x582dBa51EB6A034bf4098EC4b013B42b3EF875ba,2180.277778
0x17da0C39f6fbb87Ef964367152052Bae29319702,21450.13889
0x34B1f860A186Ae0e5Cd5227CD02333CD41aB9c9F,30000.80556
0xF6e7eeBF087554772934634CA60501664147E6B4,26326.83333
0x9542c003a3fB790d4766cfeF9B8e40b707630332,13252.58333
0xc4Afd94c9B76e3eA5f877C787a287957114ACb41,22953.33333
0x043BA4fb72729755c792659AC1f6F070bf634890,15889.80556
0xa85165cfC65dE422443BC90e0081cfddc1e6BC87,25682.05556
0x855b002288Cac7cA15A867779509dE074DEe69B6,50000
0x0079cBf89D1C56E715E845E8Ca66212b4dC87C5A,200000
0x705DaF8FcEF80CFF342Ac06fF4e8cC222e3d2923,200000
0x9Db59E067968a2F73830846bD14Df6242f19875a,200000
0xf506B355d7579665cF83C9a641F10D23c42c9a82,50000
0x6027dE343F8Ed5c9B1d89D08E3b80F2A6dDc88D7,33333.33333
0x42D2184dac8580e6224b361A36CA3a917F7EA67b,12500
0xA350D1Db515245706b193C2AA5FBb647B3bBCca8,26666.66667
0x23d5a869a6653bf922dcc4e44d9da3eae220b88f,50000
0x8fa7b914ff552d6f5250152765d2e791c4e51f8e,23333.33333
0xb89482C1890b57B4074b5a4e5284a2a2a385eA35,166666.6667
0xa50AC3dDFDdfA6F62140A7d578bB71ce0322c311,50000
0x30906cF2cF12AdD970f56D2453aDAeCB271DB5B3,150000
0x486E2f387478a37c0879e91b684BC559c431d419,125000
0x0Be4B4E3a5D85DB6Cc476c9D905CeF413BA71d19,50000
0x75376981FA22F7CaCC2f40E3bAE8CF1f04bb502e,50000
0x4F24A325c16D0166f2cFBc2df5AB58F77948625c,25000
0x3c29F8A101DbdffD9e043Da2DCde4630300A7170,50000
0x37437294403C6Cc1Fd4cCee911A59Fe93Fe32d88,180000
0x7214A021D6056e4EE6e69e2D29e05aB88917fd8C,180000
0x9b7767B7411A88D4A3797C3deCc4147b4c93bF51,180000
0x1d24371A39585fC7eC9021dc407610e9d11927ad,180000
0xcB91A65e6F1a872E86326EA78E9867D4A3272251,180000
0x939a8F51eb163e933d5D3250E2EBA38b7564591b,41666.66667
0x094308F52722dfba691A520B04075b299517302E,230981.2397
0x2A0c83c1E66E9a8f6dC2c76e8110FF9ca958186d,42001.68
0x553d7f1B27E99D99b818ee15F8fb889bA7C75F47,42001.68
0xD204cEeAFefA18E056b06EA5671b75277AB79c13,49001.96
0x4d526566E3d3cF596BF27cb89574Fe11968e9FF2,49001.96
0xb507C31D73967Aa69C7C24c94f5E05C9307B412f,42001.68
0x493b122f86Cc41465afc3fD28F6d4BDd9599E5B1,28001.12
0x9c25C81929f901F15B034b7D04eC21394F6bFbee,28001.12
0x3B22bB868625983cA3D7F0651C9E42cFF74A25BE,21000.84
0xC3745a42C0C7BB24526Ec4D55C6520A06E6c727E,21000.84
0xC9ABe713A12c5ceBDCa257841Df3713d53004cA1,21000.84
0x4115E80aFbD86D32Cac08528137104437a15443B,7000.28
0xE8c601C460d316a8fbe234e75ecb80B7d817dD31,21000.84
x622e320dD757ea9b5384e2546730BD7d215b8723,21000.84
0x4254b5927B065fE4fc92CE1D1299562c7627E314,10500.42
0x950eC08512fda071422D4E3a809Bbec43Cb5E12b,10500.42
0xA5603689262d947cb64F43bCfF7E841CC23A580a,21000.84
0xe945FCc4BbaBB62ff1c92BB84F1c887B696EBe02,21000.84
0xC28bA4f8DBC3F6B594b4baa45e2A12D14dBE99E4,7000.28
0x9130B4e246015726D87f2B0577E2aE0D0Ca29Dd4,1400.056111
0x44ce132890d175E20D121867B50d6faE12aF4155,1400.056111
0x930cCc3f197F18b5Dc396EfE886D22A070212cBa,4200.168056
0xC1B3Ab32c7dEDfA0C74a50E10A731D6cB9D2c104,6944.444444
0xA4AC40484C233a5932186533B07eDC840ea870b7,86050.42
0xc0B50EE97D1BA1e6EB20B2cF1e31eeb3b9eeEfa6,21512.605
0x4BCcA7D826fd0EC0086a69266703DD90062E79EF,60024.01
0x91715128a71c9C734CDC20E5EdEEeA02E72e428E,298480.3833
0xfF8f3F8E2fBab764B56b77277E0D74E652c79321,600240.0958
0x3A500357BD9e17a4abC50257a0D2E185C1ED986b,201601.68
0x2c840d94dcf091b87fd63db7eb0885d9ca4b5f79,130061.0025
0x67E78FEBbf053f1cf51943FcA973E842d116CD16,151457.0735
0x528771fAEce3ddecFAe6c0DaA3770A4a6F2F5dA9,37985.32194
0x7ea739D67300341aC59D802BE8E3E5325798777b,37656.19753
0x1860b7a99642c373Eac18536A5ac9339c057f2D4,30533.06438
0xD0aa4D126002E96caFa5ABaAf47A8B1Cd167a2fA,30483.58848
0x63e727d4bB670Ef11289FEFe6144f66835Ce614e,15006.0025
0xa2b742137379FB5a4B9A4E6173426eA5203CD040,15006.0025
0x5517d1505e96dc8cD872F3438eF9Ca10fc718301,15006.0025
0x0B5BFDde8e82AB951DCa494f8D1284E26C3Af088,15006.0025
0x76111676d01316099840A162cb45b8e28e39Cfce,411267.4267
0xfF0Cb0351a356ad16987E5809a8dAAaF34F5ADBe,2099580.083
0x42266512da4acaC6FD16d7FAcBB80e8628CE2B65,403203.3583
0xf44441e235476bA4a433B6854AdD443d3A452f05,241922.015
0x051bB5c2A297cCb1b27DcBF3F3232066eEf2d556,455192.9059
0x309649F9aa330cd98FA221FE6Aa7572a5b6F647f,120048.0192
0x402de57cb8e2ea849aE81483b6d06f861C1A5e7E,123604.9443